date,price,open,high,low,total_volume,market_cap,coin_id,symbol
2025-08-16,189.76699829101562,185.7395477294922,189.98114013671875,185.45777893066406,3716008732,705175822694.8431,solana,SOL
2025-08-17,191.16482543945312,189.76585388183594,195.4407958984375,187.7236785888672,4221788171,807057398751.5631,solana,SOL
2025-08-18,183.0698699951172,191.16448974609375,191.35415649414062,180.4141082763672,6328028844,1158471417796.4316,solana,SOL
2025-08-19,176.11227416992188,183.06968688964844,185.7837371826172,175.99241638183594,5990636025,1055024534087.011,solana,SOL
2025-08-20,187.5863037109375,176.11387634277344,187.68954467773438,176.10101318359375,6283111574,1178625675970.0706,solana,SOL
2025-08-21,180.28062438964844,187.5863037109375,189.40052795410156,179.7133331298828,5379108039,969748955930.2974,solana,SOL
2025-08-22,200.64744567871094,180.27969360351562,201.93734741210938,177.47476196289062,10256417346,2057923942289.7236,solana,SOL
2025-08-23,203.93673706054688,200.6461639404297,207.83900451660156,195.37184143066406,7845395369,1599964332503.7852,solana,SOL
2025-08-24,205.8523712158203,203.93714904785156,211.76023864746094,201.7071990966797,11456987571,2358448058480.5312,solana,SOL
2025-08-25,187.2784423828125,205.85543823242188,213.00613403320312,186.02505493164062,13048248034,2443655567632.115,solana,SOL
2025-08-26,195.90509033203125,187.26841735839844,197.84652709960938,186.17344665527344,8032115173,1573532248523.8438,solana,SOL
2025-08-27,202.92337036132812,195.906005859375,211.85757446289062,194.0631103515625,12883119559,2614286041680.227,solana,SOL
2025-08-28,214.4056396484375,202.9257049560547,216.08740234375,202.00714111328125,12079041801,2589814683683.6196,solana,SOL
2025-08-29,205.22000122070312,214.40133666992188,217.83670043945312,200.43594360351562,14055051455,2884377676752.145,solana,SOL
2025-08-30,202.86013793945312,205.2144775390625,206.80039978027344,197.89419555664062,5828701739,1182411238781.4702,solana,SOL
2025-08-31,200.86354064941406,202.85719299316406,206.5069580078125,200.6566925048828,5028997406,1010142224885.8789,solana,SOL
2025-09-01,197.10833740234375,200.8618621826172,204.2178497314453,194.37802124023438,7253329838,1429691784998.9912,solana,SOL
2025-09-02,209.48153686523438,197.10958862304688,209.48153686523438,197.09365844726562,8625200488,1806820253997.0095,solana,SOL
2025-09-03,210.74630737304688,209.4827880859375,212.82351684570312,207.58407592773438,6966454259,1468154510567.4856,solana,SOL
2025-09-04,202.5601806640625,210.74630737304688,211.79501342773438,202.12701416015625,5241887525,1061797684084.6954,solana,SOL
2025-09-05,203.49851989746094,202.54673767089844,209.8600616455078,201.1800079345703,7780086538,1583236095157.161,solana,SOL
2025-09-06,200.24630737304688,203.49851989746094,204.5575408935547,199.64039611816406,3057210360,612195085452.6233,solana,SOL
2025-09-07,206.4681854248047,200.2473602294922,207.86734008789062,200.22850036621094,4153166545,857496760313.1554,solana,SOL
2025-09-08,214.1864013671875,206.46453857421875,216.8997802734375,205.7173614501953,10019366594,2146012074747.4744,solana,SOL
2025-09-09,217.2506866455078,214.18653869628906,219.52349853515625,211.1582489013672,8798692220,1911521926377.4875,solana,SOL
2025-09-10,223.98690795898438,217.25039672851562,225.51246643066406,215.27252197265625,9070263027,2031620169792.428,solana,SOL
2025-09-11,228.7561798095703,223.98568725585938,228.90882873535156,222.025146484375,9580815361,2191670721443.2092,solana,SOL
2025-09-12,242.30328369140625,228.75624084472656,243.78890991210938,228.2635498046875,13008621197,3152031632330.732,solana,SOL
2025-09-13,242.5959014892578,242.3009796142578,244.14328002929688,236.47329711914062,7478581447,1814273207995.8032,solana,SOL
2025-09-14,240.5576934814453,242.59559631347656,249.12413024902344,240.21392822265625,9358190854,2251184806997.397,solana,SOL
2025-09-15,234.35755920410156,240.548095703125,244.0004119873047,230.4840087890625,10017744936,2347734251930.2085,solana,SOL
2025-09-16,236.9895782470703,234.35922241210938,240.6835174560547,231.8729705810547,7521208086,1782447932209.595,solana,SOL
2025-09-17,244.85745239257812,236.97752380371094,246.4639434814453,232.7739715576172,10420751509,2551598666509.854,solana,SOL
2025-09-18,247.6371307373047,244.85130310058594,253.20989990234375,242.90658569335938,9258651570,2292785909291.241,solana,SOL
2025-09-19,238.55270385742188,247.63824462890625,248.50660705566406,235.87193298339844,7513642552,1792399746597.7795,solana,SOL
2025-09-20,239.5924835205078,238.5497589111328,240.99896240234375,237.17776489257812,3518711912,843056925789.2745,solana,SOL
2025-09-21,236.57545471191406,239.5933074951172,241.80892944335938,235.71669006347656,3513052984,831102107116.8466,solana,SOL
