date,price,open,high,low,total_volume,market_cap,coin_id,symbol
2026-01-13,3322.095458984375,3092.008544921875,3352.580078125,3088.512939453125,27237310134,90484944311110.5,ethereum,ETH
2026-01-14,3354.72265625,3322.192138671875,3397.897705078125,3280.378662109375,33926411912,113813702686456.28,ethereum,ETH
2026-01-15,3317.101318359375,3354.765869140625,3382.44873046875,3276.820068359375,27598686935,91547640817076.16,ethereum,ETH
2026-01-16,3295.482177734375,3317.341796875,3325.25048828125,3251.814453125,22732887284,74915824892866.4,ethereum,ETH
2026-01-17,3308.8642578125,3295.482666015625,3328.283447265625,3282.661865234375,11206492253,37080761671404.375,ethereum,ETH
2026-01-18,3281.15771484375,3308.90576171875,3367.167724609375,3278.4267578125,13557863288,44485487724218.05,ethereum,ETH
2026-01-19,3186.62109375,3282.19921875,3282.65478515625,3166.0166015625,27956112545,89085537935146.0,ethereum,ETH
2026-01-20,2935.605712890625,3186.62109375,3197.391845703125,2925.54345703125,32985301273,96831838858437.2,ethereum,ETH
2026-01-21,2978.901123046875,2935.882080078125,3064.390625,2867.264404296875,35797876195,106638333599978.5,ethereum,ETH
2026-01-22,2949.63330078125,2979.307861328125,3034.338134765625,2905.562744140625,21993593333,64873035298857.28,ethereum,ETH
2026-01-23,2953.25634765625,2949.44580078125,3013.9541015625,2892.52099609375,22417700837,66205217296729.08,ethereum,ETH
2026-01-24,2948.74072265625,2953.23828125,2965.46875,2942.444580078125,8198666763,24175742555546.4,ethereum,ETH
2026-01-25,2815.90234375,2948.534423828125,2955.016845703125,2785.896728515625,22414089670,63115887634775.664,ethereum,ETH
2026-01-26,2926.45703125,2815.768798828125,2945.99755859375,2811.074951171875,29668620102,86823941904983.0,ethereum,ETH
2026-01-27,3022.2109375,2926.201171875,3031.03857421875,2898.3115234375,27976005223,84549388972507.72,ethereum,ETH
2026-01-28,3006.607421875,3022.237548828125,3040.718505859375,2981.589599609375,21751566455,65398421141010.28,ethereum,ETH
2026-01-29,2818.232666015625,3006.26171875,3008.03759765625,2751.64501953125,37487198041,105647646076543.14,ethereum,ETH
2026-01-30,2702.375244140625,2818.135498046875,2823.91455078125,2633.8388671875,41877689970,113169232656724.16,ethereum,ETH
2026-01-31,2445.091796875,2702.301513671875,2709.53369140625,2248.69873046875,47569532203,116311872970736.45,ethereum,ETH
2026-02-01,2267.96484375,2445.0693359375,2472.646240234375,2224.117919921875,40358630560,91531955251974.38,ethereum,ETH
2026-02-02,2344.356689453125,2267.5625,2393.0634765625,2158.937255859375,48844346396,114508570215428.23,ethereum,ETH
2026-02-03,2227.558837890625,2344.44580078125,2357.2060546875,2109.05517578125,47906083919,106713620622498.39,ethereum,ETH
2026-02-04,2143.504150390625,2227.967041015625,2291.13134765625,2074.102783203125,45219604814,96928410597832.89,ethereum,ETH
2026-02-05,1821.68310546875,2143.618896484375,2167.139892578125,1818.664306640625,60381662655,109996254738726.84,ethereum,ETH
2026-02-06,2063.386962890625,1821.12939453125,2090.328125,1748.627685546875,64998454203,134116963010513.55,ethereum,ETH
2026-02-07,2090.54931640625,2063.333740234375,2115.824951171875,1995.9185791015625,41145430304,86016551195268.2,ethereum,ETH
2026-02-08,2088.762939453125,2090.633544921875,2148.12060546875,2066.3837890625,19541713443,40818006813151.33,ethereum,ETH
2026-02-09,2103.567626953125,2087.92138671875,2144.97607421875,2008.3623046875,26750982266,56272500283954.75,ethereum,ETH
2026-02-10,2019.4974365234375,2104.181884765625,2122.021484375,1990.1405029296875,23267337087,46988327601923.2,ethereum,ETH
2026-02-11,1940.621337890625,2019.580078125,2030.409423828125,1903.6851806640625,23922680362,46424863970034.22,ethereum,ETH
2026-02-12,1971.284912109375,1941.2957763671875,1978.1011962890625,1941.2957763671875,23143718912,45622863901326.0,ethereum,ETH
