date,price,open,high,low,total_volume,market_cap,coin_id,symbol
2025-02-12,196.7738037109375,197.98385620117188,198.44981384277344,189.60842895507812,4290836657,844324250100.2133,solana,SOL
2025-02-13,194.46095275878906,196.7738037109375,198.26075744628906,189.42771911621094,2755407329,535819134435.89014,solana,SOL
2025-02-14,199.9356689453125,194.45455932617188,205.12501525878906,194.3540496826172,3732334277,746226750399.5143,solana,SOL
2025-02-15,194.48208618164062,199.88677978515625,200.0533905029297,192.81378173828125,1869221857,363530166285.6803,solana,SOL
2025-02-16,188.4864044189453,194.4811553955078,196.0703125,186.97987365722656,2160799161,407281264528.3637,solana,SOL
2025-02-17,177.6897430419922,188.48521423339844,189.50650024414062,175.2635498046875,4345262539,772108584004.9045,solana,SOL
2025-02-18,169.08428955078125,177.68861389160156,178.94607543945312,161.30545043945312,6684824301,1130298767706.3828,solana,SOL
2025-02-19,169.01080322265625,169.08543395996094,174.12147521972656,163.9593963623047,3717681436,628328325624.3181,solana,SOL
2025-02-20,176.04888916015625,169.00534057617188,176.588134765625,167.8734588623047,3347070717,589248081668.3376,solana,SOL
2025-02-21,168.89163208007812,176.03500366210938,180.4339599609375,167.30506896972656,4684370707,791151013973.3395,solana,SOL
2025-02-22,172.16285705566406,168.89163208007812,174.46559143066406,168.367431640625,2026581266,348902020810.0447,solana,SOL
2025-02-23,168.03811645507812,172.16346740722656,173.0360565185547,166.62765502929688,1621130854,272411775233.37225,solana,SOL
2025-02-24,141.98948669433594,168.03811645507812,169.56248474121094,140.56651306152344,7062261489,1002766883724.2866,solana,SOL
2025-02-25,144.10775756835938,141.99234008789062,146.7398681640625,132.48583984375,9341433919,1346173094540.1013,solana,SOL
2025-02-26,134.83132934570312,144.09996032714844,144.8746795654297,130.69107055664062,4916419994,662887443412.8137,solana,SOL
2025-02-27,137.6208038330078,134.83160400390625,142.1814727783203,134.729736328125,3723520943,512433945264.6993,solana,SOL
2025-02-28,148.03001403808594,137.6207733154297,148.183837890625,125.74221801757812,7544673033,1116838054987.7583,solana,SOL
2025-03-01,143.6757049560547,148.03021240234375,150.7871551513672,138.68467712402344,3305410077,474907122981.822,solana,SOL
2025-03-02,178.49549865722656,143.67672729492188,178.50856018066406,140.29757690429688,11540413390,2059911842758.5845,solana,SOL
2025-03-03,142.02108764648438,178.4952392578125,178.6346435546875,139.79010009765625,9241009702,1312418248829.7544,solana,SOL
2025-03-04,144.9165802001953,142.03318786621094,146.39646911621094,131.57347106933594,8035056091,1164412850424.4692,solana,SOL
2025-03-05,146.26730346679688,144.91880798339844,149.4854736328125,140.59686279296875,4501939048,658486484922.8386,solana,SOL
2025-03-06,143.355224609375,146.27066040039062,152.7792510986328,142.7803955078125,4204376336,602719313989.6211,solana,SOL
2025-03-07,139.20913696289062,143.355224609375,150.02325439453125,135.7171630859375,6090751623,847888276893.1554,solana,SOL
2025-03-08,136.94207763671875,139.20913696289062,140.90457153320312,135.48297119140625,2270939562,310987181807.7001,solana,SOL
2025-03-09,126.43543243408203,136.9428253173828,139.72576904296875,125.93571472167969,3429886567,433659191298.4941,solana,SOL
2025-03-10,118.291748046875,126.43543243408203,131.24095153808594,115.91789245605469,5519806938,652947611577.2886,solana,SOL
2025-03-11,125.26394653320312,118.29167175292969,128.14886474609375,113.189208984375,5259428587,658816781317.1681,solana,SOL
2025-03-12,126.58324432373047,125.26190185546875,130.6551055908203,121.36756134033203,4112201839,520535850094.63074,solana,SOL
2025-03-13,123.28614807128906,126.58324432373047,128.15863037109375,120.90947723388672,2871050068,353960703803.53253,solana,SOL
