date,price,open,high,low,total_volume,market_cap,coin_id,symbol
2026-01-13,2.1637980937957764,2.052546977996826,2.179780960083008,2.0458810329437256,3811945251,8248279867.767662,ripple,XRP
2026-01-14,2.139741897583008,2.1638009548187256,2.1859281063079834,2.112826108932495,4297209828,9194919911.67707,ripple,XRP
2026-01-15,2.0781290531158447,2.1397318840026855,2.142441987991333,2.055048942565918,3029758067,6296228262.944802,ripple,XRP
2026-01-16,2.0682179927825928,2.078119993209839,2.084851026535034,2.029236078262329,2318958402,4796111491.530769,ripple,XRP
2026-01-17,2.062372922897339,2.0682148933410645,2.080599069595337,2.0540499687194824,1318755638,2719765919.729405,ripple,XRP
2026-01-18,1.992658019065857,2.062372922897339,2.066092014312744,1.9912149906158447,1668886889,3325520842.279721,ripple,XRP
2026-01-19,1.9863810539245605,1.992622971534729,2.02561092376709,1.909872055053711,4017699865,7980682892.191265,ripple,XRP
2026-01-20,1.8895820379257202,1.986382007598877,1.9879659414291382,1.8831449747085571,3630982557,6861039419.728803,ripple,XRP
2026-01-21,1.945557951927185,1.8895690441131592,1.9848949909210205,1.875393033027649,4343268403,8450080378.810736,ripple,XRP
2026-01-22,1.9216740131378174,1.9455599784851074,1.9640729427337646,1.9023499488830566,2512873447,4828923601.403951,ripple,XRP
2026-01-23,1.9195319414138794,1.9216740131378174,1.959054946899414,1.8886209726333618,2468508566,4738381040.090772,ripple,XRP
2026-01-24,1.9131300449371338,1.9195300340652466,1.9246670007705688,1.9095280170440674,970964578,1857581506.7415051,ripple,XRP
2026-01-25,1.8330260515213013,1.913120985031128,1.9136459827423096,1.8138600587844849,2740774855,5023911710.569517,ripple,XRP
2026-01-26,1.9034969806671143,1.8330329656600952,1.9373899698257446,1.8330329656600952,3015645189,5740271512.024809,ripple,XRP
2026-01-27,1.9139349460601807,1.903488039970398,1.9254250526428223,1.8739700317382812,2211761251,4233167150.630683,ripple,XRP
2026-01-28,1.9087259769439697,1.9139280319213867,1.9381749629974365,1.8937749862670898,2302935086,4395672021.863895,ripple,XRP
2026-01-29,1.8050650358200073,1.9087560176849365,1.9090800285339355,1.7772730588912964,4595244677,8294715497.490703,ripple,XRP
2026-01-30,1.7324260473251343,1.8050880432128906,1.8093270063400269,1.713047981262207,5054515535,8756574369.443537,ripple,XRP
2026-01-31,1.6454709768295288,1.7324260473251343,1.7491769790649414,1.544585943222046,6222981594,10239735602.271358,ripple,XRP
2026-02-01,1.5913419723510742,1.6454659700393677,1.6733479499816895,1.5607830286026,4092694363,6512876319.846543,ripple,XRP
2026-02-02,1.6205470561981201,1.5913970470428467,1.653190016746521,1.532505989074707,5046409178,8177943537.779076,ripple,XRP
2026-02-03,1.5741989612579346,1.6205580234527588,1.62539803981781,1.5287460088729858,4089022562,6436935069.660658,ripple,XRP
2026-02-04,1.510475993156433,1.5742260217666626,1.6087690591812134,1.4973599910736084,4190815541,6330126266.427389,ripple,XRP
2026-02-05,1.2135210037231445,1.510475993156433,1.510475993156433,1.1503709554672241,11340956282,13762488650.512941,ripple,XRP
2026-02-06,1.4715230464935303,1.2135059833526611,1.5389080047607422,1.1334600448608398,11836014443,17416968031.504784,ripple,XRP
2026-02-07,1.4242039918899536,1.4714219570159912,1.482395052909851,1.3880350589752197,5355780912,7627724554.558416,ripple,XRP
2026-02-08,1.4321850538253784,1.4242019653320312,1.4655400514602661,1.4138449430465698,2764477043,3959242702.627978,ripple,XRP
2026-02-09,1.4361159801483154,1.4321680068969727,1.4568630456924438,1.3747639656066895,3745179799,5378512557.872556,ripple,XRP
2026-02-10,1.399487018585205,1.436126947402954,1.4498050212860107,1.3932420015335083,2390150166,3344984129.786273,ripple,XRP
2026-02-11,1.3680189847946167,1.3994909524917603,1.418908953666687,1.3449809551239014,3555158789,4863524717.311439,ripple,XRP
2026-02-12,1.381977915763855,1.3681743144989014,1.3844677209854126,1.3681743144989014,3250413568,4491999768.075195,ripple,XRP
