date,price,open,high,low,total_volume,market_cap,coin_id,symbol
2025-08-16,3.108139991760254,3.0786690711975098,3.156259059906006,3.0780301094055176,4171845770,12966680677.19285,ripple,XRP
2025-08-17,3.089040994644165,3.108128070831299,3.146683931350708,3.088334083557129,3705547889,11446589336.738146,ripple,XRP
2025-08-18,3.0614829063415527,3.0890419483184814,3.0956459045410156,2.947266101837158,8082538521,24744553521.888634,ripple,XRP
2025-08-19,2.852924108505249,3.0614869594573975,3.0802559852600098,2.8519508838653564,7026863070,20047107059.568207,ripple,XRP
2025-08-20,2.950748920440674,2.8530659675598145,2.9852991104125977,2.8267319202423096,7007191461,20676462638.86686,ripple,XRP
2025-08-21,2.8504741191864014,2.950748920440674,2.9521749019622803,2.84397292137146,4660595472,13284906772.93333,ripple,XRP
2025-08-22,3.075773000717163,2.850512981414795,3.0979928970336914,2.7843430042266846,10060500291,30943815168.76496,ripple,XRP
2025-08-23,3.0462141036987305,3.0757761001586914,3.0757880210876465,2.970676898956299,4711873113,14353374331.659443,ripple,XRP
2025-08-24,3.0258688926696777,3.0462260246276855,3.123673915863037,2.9989240169525146,6414069609,19408133705.29106,ripple,XRP
2025-08-25,2.861272096633911,3.025876998901367,3.049161911010742,2.833379030227661,7446594518,21306733109.30045,ripple,XRP
2025-08-26,3.0122179985046387,2.861258029937744,3.0737359523773193,2.8577210903167725,7015039498,21130828236.096546,ripple,XRP
2025-08-27,2.966618061065674,3.0122320652008057,3.042534112930298,2.964276075363159,6656258780,19746577515.87497,ripple,XRP
2025-08-28,2.967094898223877,2.9667201042175293,3.02406907081604,2.946099042892456,5961279099,17687680801.53153,ripple,XRP
2025-08-29,2.8219571113586426,2.967050075531006,2.9724369049072266,2.780958890914917,8455152430,23860077527.45981,ripple,XRP
2025-08-30,2.818186044692993,2.8219330310821533,2.833678960800171,2.771291971206665,3786859473,10672074520.022062,ripple,XRP
