date,price,market_cap,total_volume,coin_id,symbol
2026-01-03,3121.9006724537576,376770956000.15674,25946903012.673847,ethereum,ETH
2026-01-04,3126.041091396286,377099111945.0166,12643882377.41065,ethereum,ETH
2026-01-05,3139.057041912684,378922486584.18475,14200482273.251047,ethereum,ETH
2026-01-06,3228.2962247842056,389933475562.2665,29465114559.519062,ethereum,ETH
2026-01-07,3295.101927879638,397608381234.7261,28511408890.511658,ethereum,ETH
2026-01-08,3164.794750249208,381974224305.5651,22954348981.589577,ethereum,ETH
2026-01-09,3104.220322474917,374637574706.1186,21609631690.502533,ethereum,ETH
2026-01-10,3083.1361173724354,372149000810.8756,19574607996.93425,ethereum,ETH
2026-01-11,3082.9653288303607,372186920089.48895,5878919562.197727,ethereum,ETH
2026-01-12,3119.3619360372772,376488796661.5709,10976584243.860346,ethereum,ETH
2026-01-13,3090.2827206647894,373050228025.3664,21435545247.17046,ethereum,ETH
2026-01-14,3319.9354070565078,400762250132.68756,35290013880.99956,ethereum,ETH
2026-01-15,3356.4964063628336,405103415124.21326,34009585603.430943,ethereum,ETH
2026-01-16,3318.2037023491666,400452010716.34735,29777568895.58042,ethereum,ETH
2026-01-17,3296.062650076136,397812097503.19434,24378384071.00059,ethereum,ETH
2026-01-18,3306.8712226908783,399282930965.6771,11391111157.284075,ethereum,ETH
2026-01-19,3284.3194316465483,396399594662.77765,14974443677.834782,ethereum,ETH
