date,price,open,high,low,total_volume,market_cap,coin_id,symbol
2025-11-14,0.49842000007629395,0.5310980081558228,0.5320929884910583,0.4943679869174957,1192463993,594347903.4820378,cardano,ADA
2025-11-15,0.5034000277519226,0.49842798709869385,0.5142670273780823,0.49808499217033386,711753171,358296566.0339189,cardano,ADA
2025-11-16,0.48484501242637634,0.5034040212631226,0.5083739757537842,0.4760879874229431,1034979545,501804670.35657036,cardano,ADA
2025-11-17,0.46553200483322144,0.4848319888114929,0.49720001220703125,0.4581420123577118,1209943614,563267476.3605734,cardano,ADA
2025-11-18,0.4749799966812134,0.46553000807762146,0.48122501373291016,0.4586679935455322,1101225671,523060165.556847,cardano,ADA
2025-11-19,0.46323901414871216,0.4749720096588135,0.47617799043655396,0.4389689862728119,1037561742,480639078.48250043,cardano,ADA
2025-11-20,0.4323990046977997,0.463238000869751,0.46996599435806274,0.4296410083770752,988316139,427346914.8303722,cardano,ADA
2025-11-21,0.4091469943523407,0.43233200907707214,0.43801799416542053,0.39111799001693726,1770073071,724220076.7836673,cardano,ADA
2025-11-22,0.40460801124572754,0.40916600823402405,0.41175898909568787,0.3916719853878021,553773916,224061362.83251858,cardano,ADA
2025-11-23,0.4085490107536316,0.40460899472236633,0.41769498586654663,0.4020949900150299,646391172,264082473.88048053,cardano,ADA
2025-11-24,0.42784199118614197,0.4085580110549927,0.4335879981517792,0.4042989909648895,814509902,348481538.31250936,cardano,ADA
2025-11-25,0.4216170012950897,0.42784300446510315,0.42862099409103394,0.4058830142021179,652730619,275202326.2362677,cardano,ADA
2025-11-26,0.4356220066547394,0.4216170012950897,0.4365760087966919,0.41165900230407715,582375709,253695674.98155656,cardano,ADA
2025-11-27,0.4336850047111511,0.4356220066547394,0.4384619891643524,0.42720699310302734,482157613,209104526.66542238,cardano,ADA
2025-11-28,0.42023101449012756,0.4336790144443512,0.4352410137653351,0.4161570072174072,624407301,262395313.55427244,cardano,ADA
2025-11-29,0.4153830111026764,0.4202289879322052,0.4215719997882843,0.41302698850631714,379239805,157529772.13089183,cardano,ADA
2025-11-30,0.41588500142097473,0.4153760075569153,0.42709100246429443,0.4144589900970459,397706532,165400181.62595093,cardano,ADA
2025-12-01,0.38571399450302124,0.41589298844337463,0.41589298844337463,0.37192898988723755,965561899,372430737.00321275,cardano,ADA
2025-12-02,0.4339640140533447,0.38571399450302124,0.43836599588394165,0.38569098711013794,837346960,363378447.9169655,cardano,ADA
2025-12-03,0.4508090019226074,0.43395400047302246,0.45315200090408325,0.42810600996017456,817986188,368755536.9987583,cardano,ADA
2025-12-04,0.43945398926734924,0.45075100660324097,0.45466798543930054,0.4355809986591339,642155044,282197595.8139502,cardano,ADA
2025-12-05,0.41627100110054016,0.43945199251174927,0.4423460066318512,0.41065898537635803,590647098,245869258.78158885,cardano,ADA
2025-12-06,0.4139310121536255,0.41627100110054016,0.42084801197052,0.4104210138320923,326306941,135068562.36088336,cardano,ADA
2025-12-07,0.4168109893798828,0.41393300890922546,0.4343140125274658,0.407584011554718,609158162,253903816.19205093,cardano,ADA
2025-12-08,0.43219199776649475,0.4168330132961273,0.43998101353645325,0.4154509902000427,627341088,271131798.1037264,cardano,ADA
2025-12-09,0.47000500559806824,0.43219199776649475,0.4828679859638214,0.42463600635528564,1369159342,643511744.2013574,cardano,ADA
2025-12-10,0.453900009393692,0.4700010120868683,0.47410398721694946,0.45348799228668213,1065976755,483846859.10795736,cardano,ADA
2025-12-11,0.42534399032592773,0.453902006149292,0.45451900362968445,0.41103100776672363,1224577869,520866837.2652812,cardano,ADA
2025-12-12,0.40913501381874084,0.425368994474411,0.4286330044269562,0.4044579863548279,753251550,308181583.31823796,cardano,ADA
2025-12-13,0.4110569953918457,0.40913400053977966,0.41544100642204285,0.40757399797439575,336899500,138484896.21901512,cardano,ADA
2025-12-14,0.39658400416374207,0.4110560119152069,0.4112190008163452,0.3947969973087311,534338410,211910066.2162873,cardano,ADA
2025-12-15,0.38809099793434143,0.3965669870376587,0.4061709940433502,0.3791379928588867,668504094,259440420.9636528,cardano,ADA
2025-12-16,0.3857269883155823,0.3880929946899414,0.39094701409339905,0.38012200593948364,555939135,214440728.23031992,cardano,ADA
2025-12-17,0.36650198698043823,0.3857240080833435,0.3987720012664795,0.3653709888458252,687147387,251840882.68391615,cardano,ADA
2025-12-18,0.3514249920845032,0.3665109872817993,0.37787601351737976,0.34771499037742615,753416756,264769477.51363206,cardano,ADA
2025-12-19,0.3766300082206726,0.35142698884010315,0.3794440031051636,0.34727799892425537,611822292,230430634.86555076,cardano,ADA
2025-12-20,0.37309500575065613,0.3766300082206726,0.37993499636650085,0.37227100133895874,301429029,112461665.3081697,cardano,ADA
2025-12-21,0.3658910095691681,0.3730979859828949,0.3740440011024475,0.3583180010318756,453364122,165881856.3010195,cardano,ADA
2025-12-22,0.3708069920539856,0.36590200662612915,0.3803060054779053,0.3632799983024597,607043679,225096040.65537518,cardano,ADA
2025-12-23,0.36285200715065,0.3708069920539856,0.3733760118484497,0.35627299547195435,459660400,166788698.74767065,cardano,ADA
2025-12-24,0.35641199350357056,0.36284101009368896,0.3642849922180176,0.3531470000743866,417768956,148897866.43186545,cardano,ADA
2025-12-25,0.3432160019874573,0.35641300678253174,0.3608259856700897,0.3426060080528259,521736417,179068287.13400084,cardano,ADA
2025-12-26,0.3495819866657257,0.3432210087776184,0.3572100102901459,0.34204399585723877,547530768,191406893.63805056,cardano,ADA
2025-12-27,0.3695420026779175,0.34957700967788696,0.3695540130138397,0.34898900985717773,380207039,140502470.62430108,cardano,ADA
2025-12-28,0.3685019910335541,0.36955299973487854,0.3747270107269287,0.36189699172973633,459983671,169504898.6064233,cardano,ADA
2025-12-29,0.3529149889945984,0.3684940040111542,0.38263800740242004,0.3505910038948059,772916830,272773934.5531899,cardano,ADA
2025-12-30,0.35111701488494873,0.3529149889945984,0.35597100853919983,0.3490540087223053,491744913,172660005.93741882,cardano,ADA
2025-12-31,0.332830011844635,0.35111701488494873,0.3529210090637207,0.3303700089454651,621775078,206945406.57543886,cardano,ADA
2026-01-01,0.35621199011802673,0.33283600211143494,0.3588869869709015,0.33177700638771057,531808672,189436625.41514492,cardano,ADA
2026-01-02,0.39375799894332886,0.35621199011802673,0.3956420123577118,0.35475900769233704,968787318,381467755.7373544,cardano,ADA
2026-01-03,0.3893750011920929,0.39376100897789,0.3983420133590698,0.38362500071525574,546995635,212986426.0301946,cardano,ADA
2026-01-04,0.4000909924507141,0.38938000798225403,0.4043079912662506,0.38919198513031006,646307408,258581772.2949686,cardano,ADA
2026-01-05,0.4218739867210388,0.4000920057296753,0.4246099889278412,0.39565300941467285,905549791,382027900.5035735,cardano,ADA
2026-01-06,0.41962599754333496,0.4218739867210388,0.43573498725891113,0.4019109904766083,966955297,405759581.0834367,cardano,ADA
2026-01-07,0.40189000964164734,0.41961899399757385,0.42155200242996216,0.398716002702713,594668499,238991328.79669395,cardano,ADA
2026-01-08,0.39564499258995056,0.40189701318740845,0.4037480056285858,0.3858869969844818,636564711,251853640.36661902,cardano,ADA
2026-01-09,0.3907029926776886,0.39564499258995056,0.40358099341392517,0.389039009809494,514902682,201174018.79516822,cardano,ADA
2026-01-10,0.38791799545288086,0.39073801040649414,0.3917059898376465,0.38494300842285156,264122318,102457800.15292835,cardano,ADA
2026-01-11,0.3902849853038788,0.38795799016952515,0.3957900106906891,0.38543400168418884,393425052,153547890.63799775,cardano,ADA
2026-01-12,0.385904997587204,0.39027801156044006,0.40277299284935,0.38212600350379944,630973284,243495743.63961017,cardano,ADA
2026-01-13,0.4214189946651459,0.385904997587204,0.4255230128765106,0.3849020004272461,799417851,336889867.08579135,cardano,ADA
2026-01-14,0.41454699635505676,0.4214189946651459,0.4266499876976013,0.4106389880180359,807866116,334898471.84482586,cardano,ADA
2026-01-15,0.3934819996356964,0.41453999280929565,0.41457098722457886,0.38992199301719666,706173712,277866644.2879224,cardano,ADA
2026-01-16,0.3955340087413788,0.3934819996356964,0.39772599935531616,0.3807710111141205,560998439,221893961.47532585,cardano,ADA
2026-01-17,0.39667001366615295,0.3955329954624176,0.40325701236724854,0.3936760127544403,343097046,136096309.9256367,cardano,ADA
2026-01-18,0.3756929934024811,0.3966769874095917,0.398283988237381,0.3755379915237427,413105822,155200962.85917252,cardano,ADA
2026-01-19,0.3701249957084656,0.375669002532959,0.37567898631095886,0.35604000091552734,989768062,366337899.7001263,cardano,ADA
2026-01-20,0.3504279851913452,0.37012699246406555,0.3701319992542267,0.3498550057411194,747741397,262029511.19487178,cardano,ADA
2026-01-21,0.3656969964504242,0.3504199981689453,0.3725849986076355,0.34796300530433655,706807439,258477357.51111642,cardano,ADA
2026-01-22,0.35889700055122375,0.3656960129737854,0.3682340085506439,0.3557890057563782,430454100,154488685.36497653,cardano,ADA
2026-01-23,0.3600989878177643,0.35889700055122375,0.3688490092754364,0.35332998633384705,444642522,160115322.112938,cardano,ADA
2026-01-24,0.3581629991531372,0.3600989878177643,0.36189699172973633,0.35681599378585815,209406684,75001725.98415327,cardano,ADA
2026-01-25,0.33870500326156616,0.3581570088863373,0.35912901163101196,0.33337000012397766,538358525,182344725.96601695,cardano,ADA
2026-01-26,0.3519980013370514,0.33871299028396606,0.3572179973125458,0.33868199586868286,496874214,174898730.24391836,cardano,ADA
2026-01-27,0.36030399799346924,0.3519900143146515,0.36215800046920776,0.34786200523376465,481944594,173646564.02953935,cardano,ADA
2026-01-28,0.35787901282310486,0.36029699444770813,0.36387699842453003,0.3548929989337921,473021223,169284368.33161774,cardano,ADA
