date,price,open,high,low,total_volume,market_cap,coin_id,symbol
2025-11-14,2.2439820766448975,2.331118106842041,2.3358540534973145,2.2313780784606934,7080963107,15889554297.491766,ripple,XRP
2025-11-15,2.235245943069458,2.2439699172973633,2.297705888748169,2.219283103942871,2923818163,6535452687.118546,ripple,XRP
2025-11-16,2.216609001159668,2.2352540493011475,2.2763640880584717,2.1610360145568848,4217661281,9348905959.307217,ripple,XRP
2025-11-17,2.162097930908203,2.216594934463501,2.2913529872894287,2.118227005004883,6068395312,13120464948.00824,ripple,XRP
2025-11-18,2.2164790630340576,2.1620800495147705,2.2369699478149414,2.1150500774383545,5793233516,12840580795.481178,ripple,XRP
2025-11-19,2.1076180934906006,2.2164790630340576,2.2164790630340576,2.02803111076355,6144007301,12949220954.12595,ripple,XRP
2025-11-20,1.9987870454788208,2.107614040374756,2.1467740535736084,1.9777389764785767,6618490721,13228953513.75658,ripple,XRP
2025-11-21,1.9504029750823975,1.9987139701843262,2.0236189365386963,1.8348710536956787,9204368766,17952228224.961895,ripple,XRP
2025-11-22,1.9497510194778442,1.9503920078277588,1.9626660346984863,1.8932429552078247,3115116100,6073700791.766846,ripple,XRP
2025-11-23,2.046264886856079,1.9497549533843994,2.0801029205322266,1.949720025062561,4120199235,8431019021.431779,ripple,XRP
2025-11-24,2.2258780002593994,2.0463991165161133,2.278395891189575,2.026716947555542,6505730022,14480961331.596899,ripple,XRP
2025-11-25,2.1985440254211426,2.226012945175171,2.259398937225342,2.1517350673675537,4910340958,10795600775.99163,ripple,XRP
2025-11-26,2.2242848873138428,2.198543071746826,2.250157117843628,2.148216962814331,3853143882,8570489705.378393,ripple,XRP
2025-11-27,2.200824022293091,2.2242848873138428,2.232724905014038,2.1752700805664062,2820875208,6208249921.657419,ripple,XRP
2025-11-28,2.1806480884552,2.200831890106201,2.2628979682922363,2.1615140438079834,4332649955,9447984842.31626,ripple,XRP
2025-11-29,2.2033770084381104,2.180649995803833,2.2205989360809326,2.1725070476531982,2108094066,4644925996.649212,ripple,XRP
2025-11-30,2.1609671115875244,2.2033700942993164,2.212327003479004,2.1609671115875244,1888526431,4081043506.7547665,ripple,XRP
2025-12-01,2.0309159755706787,2.1606431007385254,2.160788059234619,1.9879770278930664,5482181614,11133850220.852448,ripple,XRP
2025-12-02,2.155522108078003,2.0309159755706787,2.1788489818573,1.9983290433883667,4387656803,9457691241.52535,ripple,XRP
2025-12-03,2.2019059658050537,2.1554698944091797,2.217345952987671,2.1436591148376465,3860198446,8499793987.438797,ripple,XRP
2025-12-04,2.097172975540161,2.2015879154205322,2.2096900939941406,2.073594093322754,3357933972,7042168379.726632,ripple,XRP
2025-12-05,2.037606954574585,2.0971550941467285,2.1116750240325928,2.0179519653320312,3315458822,6755601953.3128605,ripple,XRP
2025-12-06,2.0326199531555176,2.0376060009002686,2.0492188930511475,2.0187559127807617,1682146760,3419165068.5119057,ripple,XRP
